Date,Time,State/UnionTerritory,Cured,Deaths,Confirmed
3/4/2020,6:00 PM,Telengana,0,0,1
3/4/2020,6:00 PM,Rajasthan,0,0,15
3/5/2020,6:00 PM,Kerala,3,0,3
3/5/2020,6:00 PM,Delhi,0,0,2
3/5/2020,6:00 PM,Haryana,0,0,2
3/5/2020,6:00 PM,Rajasthan,0,0,15
3/5/2020,6:00 PM,Telengana,0,0,1
3/5/2020,6:00 PM,Uttar Pradesh,0,0,7
3/6/2020,6:00 PM,Kerala,3,0,3
3/6/2020,6:00 PM,Delhi,0,0,3
3/6/2020,6:00 PM,Haryana,0,0,2
3/6/2020,6:00 PM,Rajasthan,0,0,15
3/6/2020,6:00 PM,Uttar Pradesh,0,0,7
3/6/2020,6:00 PM,Telengana,0,0,1
3/7/2020,6:00 PM,Kerala,3,0,3
3/7/2020,6:00 PM,Uttar Pradesh,0,0,7
3/7/2020,6:00 PM,Ladakh,0,0,2
3/7/2020,6:00 PM,Telengana,0,0,1
3/7/2020,6:00 PM,Tamil Nadu,0,0,1
3/7/2020,6:00 PM,Delhi,0,0,3
3/7/2020,6:00 PM,Haryana,0,0,2
3/7/2020,6:00 PM,Rajasthan,0,0,15
3/8/2020,6:00 PM,Kerala,3,0,8
3/8/2020,6:00 PM,Ladakh,0,0,2
3/8/2020,6:00 PM,Telengana,0,0,1
3/8/2020,6:00 PM,Tamil Nadu,0,0,1
3/8/2020,6:00 PM,Rajasthan,0,0,15
3/8/2020,6:00 PM,Haryana,0,0,2
3/8/2020,6:00 PM,Delhi,0,0,3
3/8/2020,6:00 PM,Uttar Pradesh,0,0,7
3/9/2020,6:00 PM,Kerala,3,0,9
3/9/2020,6:00 PM,Ladakh,0,0,2
3/9/2020,6:00 PM,Karnataka,0,0,1
3/9/2020,6:00 PM,Maharashtra,0,0,2
3/9/2020,6:00 PM,Punjab,0,0,1
3/9/2020,6:00 PM,Rajasthan,0,0,15
3/9/2020,6:00 PM,Tamil Nadu,0,0,1
3/9/2020,6:00 PM,Telengana,0,0,1
3/9/2020,6:00 PM,Jammu and Kashmir,0,0,1
3/9/2020,6:00 PM,Uttar Pradesh,0,0,7
3/9/2020,6:00 PM,Haryana,0,0,2
3/9/2020,6:00 PM,Delhi,0,0,4
3/10/2020,6:00 PM,Kerala,3,0,15
3/10/2020,6:00 PM,Uttar Pradesh,0,0,7
3/10/2020,6:00 PM,Ladakh,0,0,2
3/10/2020,6:00 PM,Delhi,0,0,4
3/10/2020,6:00 PM,Haryana,0,0,2
3/10/2020,6:00 PM,Karnataka,0,0,4
3/10/2020,6:00 PM,Maharashtra,0,0,5
3/10/2020,6:00 PM,Punjab,0,0,1
3/10/2020,6:00 PM,Rajasthan,0,0,15
3/10/2020,6:00 PM,Tamil Nadu,0,0,1
3/10/2020,6:00 PM,Telengana,0,0,1
3/10/2020,6:00 PM,Jammu and Kashmir,0,0,1
3/11/2020,6:00 PM,Kerala,3,0,17
3/11/2020,6:00 PM,Maharashtra,0,0,2
3/11/2020,6:00 PM,Delhi,0,0,5
3/11/2020,6:00 PM,Haryana,0,0,14
3/11/2020,6:00 PM,Rajasthan,0,0,3
3/11/2020,6:00 PM,Telengana,0,0,1
3/11/2020,6:00 PM,Uttar Pradesh,0,0,9
3/11/2020,6:00 PM,Ladakh,0,0,2
3/11/2020,6:00 PM,Tamil Nadu,0,0,1
3/11/2020,6:00 PM,Jammu and Kashmir,0,0,1
3/11/2020,6:00 PM,Punjab,0,0,1
3/11/2020,6:00 PM,Karnataka,0,0,4
3/12/2020,6:00 PM,Kerala,3,0,17
3/12/2020,6:00 PM,Delhi,0,0,6
3/12/2020,6:00 PM,Haryana,0,0,14
3/12/2020,6:00 PM,Rajasthan,0,0,3
3/12/2020,6:00 PM,Telengana,0,0,1
3/12/2020,6:00 PM,Uttar Pradesh,0,0,11
3/12/2020,6:00 PM,Ladakh,0,0,3
3/12/2020,6:00 PM,Tamil Nadu,0,0,1
3/12/2020,6:00 PM,Jammu and Kashmir,0,0,1
3/12/2020,6:00 PM,Punjab,0,0,1
3/12/2020,6:00 PM,Karnataka,0,0,4
3/12/2020,6:00 PM,Maharashtra,0,0,11
3/12/2020,6:00 PM,Andhra Pradesh,0,0,1
3/13/2020,6:00 PM,Kerala,3,0,19
3/13/2020,6:00 PM,Delhi,0,0,6
3/13/2020,6:00 PM,Haryana,0,0,14
3/13/2020,6:00 PM,Rajasthan,0,0,3
3/13/2020,6:00 PM,Telengana,0,0,1
3/13/2020,6:00 PM,Uttar Pradesh,0,0,11
3/13/2020,6:00 PM,Ladakh,0,0,3
3/13/2020,6:00 PM,Tamil Nadu,0,0,1
3/13/2020,6:00 PM,Jammu and Kashmir,0,0,1
3/13/2020,6:00 PM,Punjab,0,0,1
3/13/2020,6:00 PM,Karnataka,0,1,6
3/13/2020,6:00 PM,Maharashtra,0,0,14
3/13/2020,6:00 PM,Andhra Pradesh,0,0,1
3/14/2020,6:00 PM,Uttar Pradesh,5,0,12
3/14/2020,6:00 PM,Rajasthan,1,0,3
3/14/2020,6:00 PM,Kerala,3,0,19
3/14/2020,6:00 PM,Delhi,1,1,7
3/14/2020,6:00 PM,Haryana,0,0,14
3/14/2020,6:00 PM,Telengana,0,0,1
3/14/2020,6:00 PM,Ladakh,0,0,3
3/14/2020,6:00 PM,Tamil Nadu,0,0,1
3/14/2020,6:00 PM,Jammu and Kashmir,0,0,2
3/14/2020,6:00 PM,Punjab,0,0,1
3/14/2020,6:00 PM,Karnataka,0,1,6
3/14/2020,6:00 PM,Maharashtra,0,0,14
3/14/2020,6:00 PM,Andhra Pradesh,0,0,1
3/15/2020,6:00 PM,Rajasthan,3,0,4
3/15/2020,6:00 PM,Telengana,1,0,3
3/15/2020,6:00 PM,Uttar Pradesh,4,0,13
3/15/2020,6:00 PM,Delhi,2,1,7
3/15/2020,6:00 PM,Kerala,3,0,22
3/15/2020,6:00 PM,Andhra Pradesh,0,0,1
3/15/2020,6:00 PM,Haryana,0,0,14
3/15/2020,6:00 PM,Karnataka,0,1,6
3/15/2020,6:00 PM,Maharashtra,0,0,32
3/15/2020,6:00 PM,Punjab,0,0,1
3/15/2020,6:00 PM,Tamil Nadu,0,0,1
3/15/2020,6:00 PM,Jammu and Kashmir,0,0,2
3/15/2020,6:00 PM,Ladakh,0,0,3
3/15/2020,6:00 PM,Uttarakhand,0,0,1
3/16/2020,6:00 PM,Rajasthan,3,0,4
3/16/2020,6:00 PM,Telengana,1,0,3
3/16/2020,6:00 PM,Uttar Pradesh,4,0,13
3/16/2020,6:00 PM,Delhi,2,1,7
3/16/2020,6:00 PM,Kerala,3,0,23
3/16/2020,6:00 PM,Andhra Pradesh,0,0,1
3/16/2020,6:00 PM,Haryana,0,0,14
3/16/2020,6:00 PM,Karnataka,0,1,6
3/16/2020,6:00 PM,Maharashtra,0,0,32
3/16/2020,6:00 PM,Odisha,0,0,1
3/16/2020,6:00 PM,Punjab,0,0,1
3/16/2020,6:00 PM,Tamil Nadu,0,0,1
3/16/2020,6:00 PM,Jammu and Kashmir,0,0,3
3/16/2020,6:00 PM,Ladakh,0,0,4
3/16/2020,6:00 PM,Uttarakhand,0,0,1
3/17/2020,6:00 PM,Rajasthan,3,0,4
3/17/2020,6:00 PM,Uttar Pradesh,5,0,15
3/17/2020,6:00 PM,Delhi,2,1,8
3/17/2020,6:00 PM,Telengana,1,0,5
3/17/2020,6:00 PM,Kerala,3,0,26
3/17/2020,6:00 PM,Andhra Pradesh,0,0,1
3/17/2020,6:00 PM,Haryana,0,0,15
3/17/2020,6:00 PM,Karnataka,0,1,11
3/17/2020,6:00 PM,Maharashtra,0,1,39
3/17/2020,6:00 PM,Odisha,0,0,1
3/17/2020,6:00 PM,Punjab,0,0,1
3/17/2020,6:00 PM,Tamil Nadu,0,0,1
3/17/2020,6:00 PM,Jammu and Kashmir,0,0,3
3/17/2020,6:00 PM,Ladakh,0,0,6
3/17/2020,6:00 PM,Uttarakhand,0,0,1
3/18/2020,6:00 PM,Rajasthan,3,0,4
3/18/2020,6:00 PM,Uttar Pradesh,5,0,16
3/18/2020,6:00 PM,Delhi,2,1,10
3/18/2020,6:00 PM,Telengana,1,0,6
3/18/2020,6:00 PM,Kerala,3,0,27
3/18/2020,6:00 PM,Andhra Pradesh,0,0,1
3/18/2020,6:00 PM,Haryana,0,0,17
3/18/2020,6:00 PM,Karnataka,0,1,11
3/18/2020,6:00 PM,Maharashtra,0,1,42
3/18/2020,6:00 PM,Odisha,0,0,1
3/18/2020,6:00 PM,Puducherry,0,0,1
3/18/2020,6:00 PM,Punjab,0,0,1
3/18/2020,6:00 PM,Tamil Nadu,0,0,1
3/18/2020,6:00 PM,Jammu and Kashmir,0,0,3
3/18/2020,6:00 PM,Ladakh,0,0,8
3/18/2020,6:00 PM,Uttarakhand,0,0,1
3/18/2020,6:00 PM,West Bengal,0,0,1
3/19/2020,6:00 PM,Tamil Nadu,1,0,2
3/19/2020,6:00 PM,Uttar Pradesh,9,0,19
3/19/2020,6:00 PM,Rajasthan,3,0,7
3/19/2020,6:00 PM,Delhi,3,1,12
3/19/2020,6:00 PM,Telengana,1,0,6
3/19/2020,6:00 PM,Kerala,3,0,27
3/19/2020,6:00 PM,Andhra Pradesh,0,0,2
3/19/2020,6:00 PM,Chhattisgarh,0,0,1
3/19/2020,6:00 PM,Haryana,0,0,17
3/19/2020,6:00 PM,Karnataka,0,1,14
3/19/2020,6:00 PM,Maharashtra,0,1,47
3/19/2020,6:00 PM,Odisha,0,0,1
3/19/2020,6:00 PM,Puducherry,0,0,1
3/19/2020,6:00 PM,Punjab,0,1,2
3/19/2020,6:00 PM,Chandigarh,0,0,1
3/19/2020,6:00 PM,Jammu and Kashmir,0,0,4
3/19/2020,6:00 PM,Ladakh,0,0,8
3/19/2020,6:00 PM,Uttarakhand,0,0,1
3/19/2020,6:00 PM,West Bengal,0,0,1
3/20/2020,6:00 PM,Uttar Pradesh,9,0,23
3/20/2020,6:00 PM,Tamil Nadu,1,0,3
3/20/2020,6:00 PM,Delhi,5,1,17
3/20/2020,6:00 PM,Rajasthan,3,0,17
3/20/2020,6:00 PM,Kerala,3,0,28
3/20/2020,6:00 PM,Karnataka,1,1,15
3/20/2020,6:00 PM,Telengana,1,0,17
3/20/2020,6:00 PM,Andhra Pradesh,0,0,3
3/20/2020,6:00 PM,Chhattisgarh,0,0,1
3/20/2020,6:00 PM,Gujarat,0,0,5
3/20/2020,6:00 PM,Haryana,0,0,17
3/20/2020,6:00 PM,Maharashtra,0,1,52
3/20/2020,6:00 PM,Odisha,0,0,2
3/20/2020,6:00 PM,Puducherry,0,0,1
3/20/2020,6:00 PM,Punjab,0,1,2
3/20/2020,6:00 PM,Chandigarh,0,0,1
3/20/2020,6:00 PM,Jammu and Kashmir,0,0,4
3/20/2020,6:00 PM,Ladakh,0,0,10
3/20/2020,6:00 PM,Uttarakhand,0,0,3
3/20/2020,6:00 PM,West Bengal,0,0,2
3/21/2020,6:00 PM,Uttar Pradesh,9,0,24
3/21/2020,6:00 PM,Tamil Nadu,1,0,3
3/21/2020,6:00 PM,Delhi,5,1,26
3/21/2020,6:00 PM,Rajasthan,3,0,17
3/21/2020,6:00 PM,Kerala,3,0,40
3/21/2020,6:00 PM,Karnataka,1,1,15
3/21/2020,6:00 PM,Telengana,1,0,21
3/21/2020,6:00 PM,Andhra Pradesh,0,0,3
3/21/2020,6:00 PM,Chhattisgarh,0,0,1
3/21/2020,6:00 PM,Gujarat,0,0,7
3/21/2020,6:00 PM,Haryana,0,0,17
3/21/2020,6:00 PM,Himachal Pradesh,0,0,2
3/21/2020,6:00 PM,Madhya Pradesh,0,0,4
3/21/2020,6:00 PM,Maharashtra,0,1,63
3/21/2020,6:00 PM,Odisha,0,0,2
3/21/2020,6:00 PM,Puducherry,0,0,1
3/21/2020,6:00 PM,Punjab,0,1,13
3/21/2020,6:00 PM,Chandigarh,0,0,1
3/21/2020,6:00 PM,Jammu and Kashmir,0,0,4
3/21/2020,6:00 PM,Ladakh,0,0,13
3/21/2020,6:00 PM,Uttarakhand,0,0,3
3/21/2020,6:00 PM,West Bengal,0,0,3
3/22/2020,6:00 PM,Uttar Pradesh,9,0,27
3/22/2020,6:00 PM,Delhi,5,1,29
3/22/2020,6:00 PM,Tamil Nadu,1,0,7
3/22/2020,6:00 PM,Rajasthan,3,0,24
3/22/2020,6:00 PM,Karnataka,2,1,26
3/22/2020,6:00 PM,Kerala,3,0,52
3/22/2020,6:00 PM,Telengana,1,0,22
3/22/2020,6:00 PM,Andhra Pradesh,0,0,5
3/22/2020,6:00 PM,Bihar,0,1,2
3/22/2020,6:00 PM,Chhattisgarh,0,0,1
3/22/2020,6:00 PM,Gujarat,0,1,18
3/22/2020,6:00 PM,Haryana,0,0,21
3/22/2020,6:00 PM,Himachal Pradesh,0,0,2
3/22/2020,6:00 PM,Madhya Pradesh,0,0,4
3/22/2020,6:00 PM,Maharashtra,0,2,67
3/22/2020,6:00 PM,Odisha,0,0,2
3/22/2020,6:00 PM,Puducherry,0,0,1
3/22/2020,6:00 PM,Punjab,0,1,21
3/22/2020,6:00 PM,Chandigarh,0,0,5
3/22/2020,6:00 PM,Jammu and Kashmir,0,0,4
3/22/2020,6:00 PM,Ladakh,0,0,13
3/22/2020,6:00 PM,Uttarakhand,0,0,3
3/22/2020,6:00 PM,West Bengal,0,0,4
3/23/2020,6:00 PM,Uttar Pradesh,9,0,31
3/23/2020,6:00 PM,Delhi,5,1,29
3/23/2020,6:00 PM,Tamil Nadu,1,0,9
3/23/2020,6:00 PM,Rajasthan,3,0,28
3/23/2020,6:00 PM,Karnataka,2,1,33
3/23/2020,6:00 PM,Kerala,3,0,67
3/23/2020,6:00 PM,Telengana,1,0,32
3/23/2020,6:00 PM,Andhra Pradesh,0,0,7
3/23/2020,6:00 PM,Bihar,0,1,2
3/23/2020,6:00 PM,Chhattisgarh,0,0,1
3/23/2020,6:00 PM,Gujarat,0,1,29
3/23/2020,6:00 PM,Haryana,0,0,26
3/23/2020,6:00 PM,Himachal Pradesh,0,0,2
3/23/2020,6:00 PM,Madhya Pradesh,0,0,6
3/23/2020,6:00 PM,Maharashtra,0,2,74
3/23/2020,6:00 PM,Odisha,0,0,2
3/23/2020,6:00 PM,Puducherry,0,0,1
3/23/2020,6:00 PM,Punjab,0,1,21
3/23/2020,6:00 PM,Chandigarh,0,0,6
3/23/2020,6:00 PM,Jammu and Kashmir,0,0,4
3/23/2020,6:00 PM,Ladakh,0,0,13
3/23/2020,6:00 PM,Uttarakhand,0,0,3
3/23/2020,6:00 PM,West Bengal,0,0,7
3/24/2020,6:00 PM,Haryana,11,0,28
3/24/2020,6:00 PM,Uttar Pradesh,11,0,33
3/24/2020,6:00 PM,Delhi,6,1,30
3/24/2020,6:00 PM,Rajasthan,3,0,32
3/24/2020,6:00 PM,Karnataka,3,1,37
3/24/2020,6:00 PM,Tamil Nadu,1,0,15
3/24/2020,6:00 PM,Kerala,4,0,95
3/24/2020,6:00 PM,Telengana,1,0,35
3/24/2020,6:00 PM,Andhra Pradesh,0,0,8
3/24/2020,6:00 PM,Bihar,0,1,3
3/24/2020,6:00 PM,Chhattisgarh,0,0,1
3/24/2020,6:00 PM,Gujarat,0,1,33
3/24/2020,6:00 PM,Himachal Pradesh,0,1,3
3/24/2020,6:00 PM,Madhya Pradesh,0,0,7
3/24/2020,6:00 PM,Maharashtra,0,2,89
3/24/2020,6:00 PM,Manipur,0,0,1
3/24/2020,6:00 PM,Odisha,0,0,2
3/24/2020,6:00 PM,Puducherry,0,0,1
3/24/2020,6:00 PM,Punjab,0,1,29
3/24/2020,6:00 PM,Chandigarh,0,0,7
3/24/2020,6:00 PM,Jammu and Kashmir,0,0,4
3/24/2020,6:00 PM,Ladakh,0,0,13
3/24/2020,6:00 PM,Uttarakhand,0,0,4
3/24/2020,6:00 PM,West Bengal,0,1,9
3/25/2020,6:00 PM,Haryana,11,0,28
3/25/2020,6:00 PM,Uttar Pradesh,11,0,37
3/25/2020,6:00 PM,Delhi,6,1,31
3/25/2020,6:00 PM,Jammu and Kashmir,1,0,7
3/25/2020,6:00 PM,Andhra Pradesh,1,0,9
3/25/2020,6:00 PM,Rajasthan,3,0,36
3/25/2020,6:00 PM,Karnataka,3,1,41
3/25/2020,6:00 PM,Tamil Nadu,1,0,18
3/25/2020,6:00 PM,Kerala,4,0,109
3/25/2020,6:00 PM,Telengana,1,0,35
3/25/2020,6:00 PM,Maharashtra,1,3,128
3/25/2020,6:00 PM,Bihar,0,1,4
3/25/2020,6:00 PM,Chhattisgarh,0,0,1
3/25/2020,6:00 PM,Gujarat,0,1,38
3/25/2020,6:00 PM,Himachal Pradesh,0,1,3
3/25/2020,6:00 PM,Madhya Pradesh,0,0,14
3/25/2020,6:00 PM,Manipur,0,0,1
3/25/2020,6:00 PM,Mizoram,0,0,1
3/25/2020,6:00 PM,Odisha,0,0,2
3/25/2020,6:00 PM,Puducherry,0,0,1
3/25/2020,6:00 PM,Punjab,0,1,29
3/25/2020,6:00 PM,Chandigarh,0,0,7
3/25/2020,6:00 PM,Ladakh,0,0,13
3/25/2020,6:00 PM,Uttarakhand,0,0,4
3/25/2020,6:00 PM,West Bengal,0,1,9
3/26/2020,6:00 PM,Haryana,11,0,30
3/26/2020,6:00 PM,Uttar Pradesh,11,0,41
3/26/2020,6:00 PM,Delhi,6,1,36
3/26/2020,6:00 PM,Andhra Pradesh,1,0,11
3/26/2020,6:00 PM,Jammu and Kashmir,1,0,13
3/26/2020,6:00 PM,Rajasthan,3,0,41
3/26/2020,6:00 PM,Karnataka,3,2,55
3/26/2020,6:00 PM,Kerala,6,0,118
3/26/2020,6:00 PM,Tamil Nadu,1,1,26
3/26/2020,6:00 PM,Telengana,1,0,44
3/26/2020,6:00 PM,Maharashtra,1,3,124
3/26/2020,6:00 PM,Andaman and Nicobar Islands,0,0,1
3/26/2020,6:00 PM,Bihar,0,1,6
3/26/2020,6:00 PM,Chandigarh,0,0,7
3/26/2020,6:00 PM,Chhattisgarh,0,0,6
3/26/2020,6:00 PM,Goa,0,0,3
3/26/2020,6:00 PM,Gujarat,0,3,43
3/26/2020,6:00 PM,Himachal Pradesh,0,1,3
3/26/2020,6:00 PM,Ladakh,0,0,13
3/26/2020,6:00 PM,Madhya Pradesh,0,1,20
3/26/2020,6:00 PM,Manipur,0,0,1
3/26/2020,6:00 PM,Mizoram,0,0,1
3/26/2020,6:00 PM,Odisha,0,0,2
3/26/2020,6:00 PM,Puducherry,0,0,1
3/26/2020,6:00 PM,Punjab,0,1,33
3/26/2020,6:00 PM,Uttarakhand,0,0,5
3/26/2020,6:00 PM,West Bengal,0,1,10
3/27/2020,10:00 AM,Haryana,11,0,30
3/27/2020,10:00 AM,Uttar Pradesh,11,0,41
3/27/2020,10:00 AM,Ladakh,3,0,13
3/27/2020,10:00 AM,Delhi,6,1,36
3/27/2020,10:00 AM,Maharashtra,15,4,130
3/27/2020,10:00 AM,Andhra Pradesh,1,0,12
3/27/2020,10:00 AM,Kerala,11,0,137
3/27/2020,10:00 AM,Jammu and Kashmir,1,1,13
3/27/2020,10:00 AM,Rajasthan,3,0,41
3/27/2020,10:00 AM,Karnataka,3,2,55
3/27/2020,10:00 AM,Tamil Nadu,1,1,29
3/27/2020,10:00 AM,Telengana,1,0,45
3/27/2020,10:00 AM,Andaman and Nicobar Islands,0,0,1
3/27/2020,10:00 AM,Bihar,0,1,6
3/27/2020,10:00 AM,Chandigarh,0,0,7
3/27/2020,10:00 AM,Chhattisgarh,0,0,6
3/27/2020,10:00 AM,Goa,0,0,3
3/27/2020,10:00 AM,Gujarat,0,3,43
3/27/2020,10:00 AM,Himachal Pradesh,0,1,3
3/27/2020,10:00 AM,Madhya Pradesh,0,1,20
3/27/2020,10:00 AM,Manipur,0,0,1
3/27/2020,10:00 AM,Mizoram,0,0,1
3/27/2020,10:00 AM,Odisha,0,0,2
3/27/2020,10:00 AM,Puducherry,0,0,1
3/27/2020,10:00 AM,Punjab,0,1,33
3/27/2020,10:00 AM,Uttarakhand,0,0,5
3/27/2020,10:00 AM,West Bengal,0,1,10
3/28/2020,6:00 PM,Haryana,12,0,33
3/28/2020,6:00 PM,Ladakh,3,0,13
3/28/2020,6:00 PM,Uttar Pradesh,11,0,55
3/28/2020,6:00 PM,Delhi,6,1,39
3/28/2020,6:00 PM,Maharashtra,25,5,180
3/28/2020,6:00 PM,Andhra Pradesh,1,0,14
3/28/2020,6:00 PM,Kerala,11,0,176
3/28/2020,6:00 PM,Rajasthan,3,0,54
3/28/2020,6:00 PM,Karnataka,3,2,55
3/28/2020,6:00 PM,Jammu and Kashmir,1,1,20
3/28/2020,6:00 PM,Tamil Nadu,2,1,40
3/28/2020,6:00 PM,Punjab,1,1,38
3/28/2020,6:00 PM,Telengana,1,0,56
3/28/2020,6:00 PM,Andaman and Nicobar Islands,0,0,6
3/28/2020,6:00 PM,Bihar,0,1,9
3/28/2020,6:00 PM,Chandigarh,0,0,8
3/28/2020,6:00 PM,Chhattisgarh,0,0,6
3/28/2020,6:00 PM,Goa,0,0,3
3/28/2020,6:00 PM,Gujarat,0,3,45
3/28/2020,6:00 PM,Himachal Pradesh,0,1,3
3/28/2020,6:00 PM,Madhya Pradesh,0,2,30
3/28/2020,6:00 PM,Manipur,0,0,1
3/28/2020,6:00 PM,Mizoram,0,0,1
3/28/2020,6:00 PM,Odisha,0,0,3
3/28/2020,6:00 PM,Puducherry,0,0,1
3/28/2020,6:00 PM,Uttarakhand,0,0,5
3/28/2020,6:00 PM,West Bengal,0,1,15
3/29/2020,7:30 PM,Haryana,17,0,33
3/29/2020,7:30 PM,Uttarakhand,2,0,7
3/29/2020,7:30 PM,Ladakh,3,0,13
3/29/2020,7:30 PM,Uttar Pradesh,11,0,65
3/29/2020,7:30 PM,Maharashtra,25,6,186
3/29/2020,7:30 PM,Delhi,6,2,49
3/29/2020,7:30 PM,Kerala,15,1,182
3/29/2020,7:30 PM,Tamil Nadu,4,1,49
3/29/2020,7:30 PM,Karnataka,5,3,76
3/29/2020,7:30 PM,Rajasthan,3,0,55
3/29/2020,7:30 PM,Andhra Pradesh,1,0,19
3/29/2020,7:30 PM,Jammu and Kashmir,1,2,31
3/29/2020,7:30 PM,Punjab,1,1,38
3/29/2020,7:30 PM,Gujarat,1,5,58
3/29/2020,7:30 PM,Telengana,1,1,66
3/29/2020,7:30 PM,Andaman and Nicobar Islands,0,0,9
3/29/2020,7:30 PM,Bihar,0,1,11
3/29/2020,7:30 PM,Chandigarh,0,0,8
3/29/2020,7:30 PM,Chhattisgarh,0,0,7
3/29/2020,7:30 PM,Goa,0,0,5
3/29/2020,7:30 PM,Himachal Pradesh,0,1,3
3/29/2020,7:30 PM,Madhya Pradesh,0,2,30
3/29/2020,7:30 PM,Manipur,0,0,1
3/29/2020,7:30 PM,Mizoram,0,0,1
3/29/2020,7:30 PM,Odisha,0,0,3
3/29/2020,7:30 PM,Puducherry,0,0,1
3/29/2020,7:30 PM,West Bengal,0,1,18
3/30/2020,9:30 PM,Haryana,18,0,36
3/30/2020,9:30 PM,Uttarakhand,2,0,7
3/30/2020,9:30 PM,Ladakh,3,0,13
3/30/2020,9:30 PM,Uttar Pradesh,11,0,82
3/30/2020,9:30 PM,Maharashtra,25,8,198
3/30/2020,9:30 PM,Kerala,19,1,202
3/30/2020,9:30 PM,Delhi,6,2,87
3/30/2020,9:30 PM,Karnataka,5,3,83
3/30/2020,9:30 PM,Tamil Nadu,4,1,67
3/30/2020,9:30 PM,Rajasthan,3,0,59
3/30/2020,9:30 PM,Andhra Pradesh,1,0,23
3/30/2020,9:30 PM,Jammu and Kashmir,2,2,48
3/30/2020,9:30 PM,Punjab,1,1,38
3/30/2020,9:30 PM,Gujarat,1,6,69
3/30/2020,9:30 PM,Telengana,1,1,71
3/30/2020,9:30 PM,Andaman and Nicobar Islands,0,0,9
3/30/2020,9:30 PM,Bihar,0,1,15
3/30/2020,9:30 PM,Chandigarh,0,0,8
3/30/2020,9:30 PM,Chhattisgarh,0,0,7
3/30/2020,9:30 PM,Goa,0,0,5
3/30/2020,9:30 PM,Himachal Pradesh,0,1,3
3/30/2020,9:30 PM,Madhya Pradesh,0,3,47
3/30/2020,9:30 PM,Manipur,0,0,1
3/30/2020,9:30 PM,Mizoram,0,0,1
3/30/2020,9:30 PM,Odisha,0,0,3
3/30/2020,9:30 PM,Puducherry,0,0,1
3/30/2020,9:30 PM,West Bengal,0,1,22
3/30/2020,9:30 PM,Unassigned,0,0,46
3/31/2020,8:30 PM,Haryana,21,0,40
3/31/2020,8:30 PM,Uttarakhand,2,0,7
3/31/2020,8:30 PM,Ladakh,3,0,13
3/31/2020,8:30 PM,Maharashtra,39,9,216
3/31/2020,8:30 PM,Uttar Pradesh,14,0,101
3/31/2020,8:30 PM,Kerala,19,1,234
3/31/2020,8:30 PM,Delhi,6,2,97
3/31/2020,8:30 PM,Karnataka,5,3,83
3/31/2020,8:30 PM,Tamil Nadu,4,1,74
3/31/2020,8:30 PM,Gujarat,3,6,73
3/31/2020,8:30 PM,Rajasthan,3,0,74
3/31/2020,8:30 PM,Jammu and Kashmir,2,2,54
3/31/2020,8:30 PM,Andhra Pradesh,1,0,40
3/31/2020,8:30 PM,Punjab,1,3,41
3/31/2020,8:30 PM,Telengana,1,1,79
3/31/2020,8:30 PM,Andaman and Nicobar Islands,0,0,10
3/31/2020,8:30 PM,Bihar,0,1,15
3/31/2020,8:30 PM,Chandigarh,0,0,13
3/31/2020,8:30 PM,Chhattisgarh,0,0,8
3/31/2020,8:30 PM,Goa,0,0,5
3/31/2020,8:30 PM,Himachal Pradesh,0,1,3
3/31/2020,8:30 PM,Madhya Pradesh,0,3,47
3/31/2020,8:30 PM,Manipur,0,0,1
3/31/2020,8:30 PM,Mizoram,0,0,1
3/31/2020,8:30 PM,Odisha,0,0,3
3/31/2020,8:30 PM,Puducherry,0,0,1
3/31/2020,8:30 PM,West Bengal,0,2,26
3/31/2020,8:30 PM,Unassigned,0,0,38
4/1/2020,7:30 PM,Haryana,21,0,43
4/1/2020,7:30 PM,Puducherry,1,0,3
4/1/2020,7:30 PM,Uttarakhand,2,0,7
4/1/2020,7:30 PM,Ladakh,3,0,13
4/1/2020,7:30 PM,Chhattisgarh,2,0,9
4/1/2020,7:30 PM,West Bengal,6,3,37
4/1/2020,7:30 PM,Uttar Pradesh,14,2,103
4/1/2020,7:30 PM,Maharashtra,39,9,302
4/1/2020,7:30 PM,Kerala,23,2,241
4/1/2020,7:30 PM,Karnataka,8,3,101
4/1/2020,7:30 PM,Gujarat,5,6,82
4/1/2020,7:30 PM,Delhi,6,2,152
4/1/2020,7:30 PM,Jammu and Kashmir,2,2,62
4/1/2020,7:30 PM,Rajasthan,3,0,93
4/1/2020,7:30 PM,Tamil Nadu,6,1,234
4/1/2020,7:30 PM,Punjab,1,3,42
4/1/2020,7:30 PM,Andhra Pradesh,1,0,83
4/1/2020,7:30 PM,Telengana,1,3,96
4/1/2020,7:30 PM,Andaman and Nicobar Islands,0,0,10
4/1/2020,7:30 PM,Assam,0,0,1
4/1/2020,7:30 PM,Bihar,0,1,23
4/1/2020,7:30 PM,Chandigarh,0,0,16
4/1/2020,7:30 PM,Goa,0,0,5
4/1/2020,7:30 PM,Himachal Pradesh,0,1,3
4/1/2020,7:30 PM,Jharkhand,0,0,1
4/1/2020,7:30 PM,Madhya Pradesh,0,3,66
4/1/2020,7:30 PM,Manipur,0,0,1
4/1/2020,7:30 PM,Mizoram,0,0,1
4/1/2020,7:30 PM,Odisha,0,0,4
4/2/2020,6:00 PM,Haryana,21,0,43
4/2/2020,6:00 PM,Himachal Pradesh,1,1,3
